Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,missing_any,missing_critical_measurement,non_finite_value,duplicate_full_row,duplicate_test_id,duplicate_measurement_pair,malformed_numeric,invalid_voltage,invalid_current,invalid_duration,invalid_ambient_temp,sensor_s2_negative,sensor_zero_reading,data_quality_issue_count,data_quality_issue,S1_minus_S2,S1_minus_S3,S1_minus_S4,S2_minus_S3,S2_minus_S4,S3_minus_S4,sensor_mean_S1_S2_S3,sensor_median_S1_S2_S3,sensor_std_S1_S2_S3,sensor_mean_S1_S2_S3_S4,sensor_median_S1_S2_S3_S4,sensor_std_S1_S2_S3_S4,max_minus_min_sensors,pairwise_abs_diff_mean,pairwise_abs_diff_max,Apparent_Power_kVA,Thermal_Loading_Index,Apparent_Impedance_Proxy,Sensor_S1_Expected,Sensor_S1_Residual,Sensor_S1_AbsResidual,Sensor_S2_Expected,Sensor_S2_Residual,Sensor_S2_AbsResidual,Sensor_S3_Expected,Sensor_S3_Residual,Sensor_S3_AbsResidual,Sensor_S4_Expected,Sensor_S4_Residual,Sensor_S4_AbsResidual,p1_max_abs_residual,p1_mean_abs_residual,p1_residual_error,p1_consistency_index,p1_sensor_disagreement_index,p1_regime_cluster
24.9096,36.4844,36.5374,37.3227,14.063,13.0071,18.5927,61.9299,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.0559000000000012,-4.5297,-47.8669,-5.585600000000001,-48.9228,-43.3372,15.220933333333335,14.063,2.9673791539561196,26.898175000000002,16.32785,23.479823632127935,48.9228,25.216350000000002,48.9228,908.8118102400001,1361.69631588,682.7464114124361,14.403348569058172,-0.3403485690581718,0.3403485690581718,13.110652296313917,-0.10355229631391794,0.10355229631391794,18.893508378887365,-0.3008083788873641,0.3008083788873641,49.40137131894646,12.528528681053544,12.528528681053544,12.528528681053544,3.3183094813282494,12.528528681053544,0.2315721011483444,1.8188141690601056,4
16.5307,105.1387,45.288,58.565,14.3957,16.4442,17.1558,35.4316,False,False,False,False,False,True,False,False,False,False,False,False,False,0,False,-2.048499999999999,-2.7600999999999996,-21.035900000000005,-0.7116000000000007,-18.987400000000004,-18.275800000000004,15.998566666666667,16.4442,1.4329967911106194,20.856825,16.799999999999997,9.78670949140551,21.035900000000005,10.636550000000002,21.035900000000005,1738.01630809,6157.4479655,157.22753303707074,14.42889980433728,-0.03319980433728098,0.03319980433728098,16.499555406475956,-0.05535540647595738,0.05535540647595738,17.284421161660703,-0.12862116166070336,0.12862116166070336,49.26056750246716,-13.828967502467158,13.828967502467158,13.828967502467158,3.511535968735275,13.828967502467158,0.22165400141547165,1.0085854349425503,2
17.355,73.8506,31.1921,18.0737,12.7189,13.471,15.6576,56.9299,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.7521000000000004,-2.9387000000000008,-44.211000000000006,-2.1866000000000003,-43.4589,-41.2723,13.949166666666668,13.471,1.5265883345988644,24.69435,14.5643,21.526483861281204,44.211000000000006,22.469933333333334,44.211000000000006,1281.677163,1334.7535892199999,235.00144413160567,12.59903538681952,0.11986461318048036,0.11986461318048036,13.333133717188327,0.13786628281167346,0.13786628281167346,15.461234099804143,0.19636590019585753,0.19636590019585753,49.92372907631833,7.0061709236816725,7.0061709236816725,7.0061709236816725,1.865066929967421,7.0061709236816725,0.3490319857942624,1.7903278319421927,4
19.2254,85.8028,25.5407,7.2014,14.0182,14.7872,17.1449,74.0543,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.7690000000000001,-3.1266999999999996,-60.0361,-2.3576999999999995,-59.2671,-56.9094,15.316766666666666,14.7872,1.6292310650528772,30.00115,15.96605,29.398878404286105,60.0361,30.410999999999998,60.0361,1649.5931511200001,617.90028392,224.0649228154649,14.021421055210137,-0.003221055210136825,0.003221055210136825,14.720406714851675,0.06679328514832505,0.06679328514832505,17.023920708896657,0.12097929110334249,0.12097929110334249,49.6638524149999,24.390447585000096,24.390447585000096,24.390447585000096,6.145360304115475,24.390447585000096,0.13995095522671339,2.001125956463017,2
23.5675,93.8871,42.115,39.0131,16.7881,17.4537,20.697,64.5418,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.6656000000000013,-3.908899999999999,-47.753699999999995,-3.243299999999998,-47.0881,-43.84479999999999,18.312933333333334,17.4537,2.091312086545987,29.87015,19.07535,23.1774190211795,47.753699999999995,24.417399999999997,47.753699999999995,2212.68422925,3662.8268210100005,251.01954890293246,16.954686782704332,-0.16658678270433214,0.16658678270433214,17.709932139528526,-0.2562321395285245,0.2562321395285245,20.946475238470324,-0.2494752384703247,0.2494752384703247,49.0583934239149,15.483406576085095,15.483406576085095,15.483406576085095,4.038925184197069,15.483406576085095,0.1984550203555653,1.5987092134759238,2
30.7343,45.0422,45.8651,6.7379,17.3434,15.8132,22.8473,36.1972,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.530199999999999,-5.503900000000002,-18.853800000000003,-7.0341000000000005,-20.384,-13.349900000000002,18.66796666666667,17.3434,3.6993916180006323,23.050275,20.09535,9.270500033754024,20.384,11.109316666666667,20.384,1384.34048746,303.48983938,682.3444053921864,17.326686671129675,0.016713328870324062,0.016713328870324062,15.888511219722913,-0.07531121972291288,0.07531121972291288,22.716748547612138,0.1305514523878628,0.1305514523878628,49.776909478819576,-13.579709478819574,13.579709478819574,13.579709478819574,3.4505713699501683,13.579709478819574,0.22469025140275342,0.8843274605932205,3
14.6172,18.3131,44.6837,8.8063,8.0847,8.1434,10.6928,87.7375,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.058699999999999974,-2.6081000000000003,-79.6528,-2.5494000000000003,-79.5941,-77.04469999999999,8.973633333333332,8.1434,1.4891312713570062,28.6646,9.418099999999999,39.400698145675875,79.6528,40.25129999999999,79.6528,267.68624532,161.27065252999998,798.1822858050873,8.12607593569503,-0.0413759356950294,0.0413759356950294,8.026770376100364,0.1166296238996356,0.1166296238996356,10.955853348847429,-0.2630533488474285,0.2630533488474285,51.456599435901985,36.28090056409801,36.28090056409801,36.28090056409801,9.175489868135026,36.28090056409801,0.0982753668824871,2.778785408208938,4
20.8602,47.6941,30.521,34.8513,12.9399,12.4513,,17.2785,True,False,False,False,False,False,False,False,False,False,False,False,False,1,True,0.4885999999999999,,-4.338600000000001,,-4.827200000000001,,12.695599999999999,12.695599999999999,0.34549237328774707,14.223233333333333,12.9399,2.6571927467410674,4.827200000000001,3.218133333333334,4.827200000000001,994.90846482,1662.20138733,437.374761789244,13.037886957754298,-0.09798695775429778,0.09798695775429778,12.447746959319375,0.00355304068062523,0.00355304068062523,16.707227386525396,,,49.493603248065085,-32.215103248065084,32.215103248065084,32.215103248065084,10.772214415500002,32.215103248065084,0.08494578544911144,0.33938813299263915,4
15.4736,30.7634,31.3967,13.3708,9.1938,9.1559,11.9994,33.9757,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.03789999999999871,-2.8056,-24.781900000000004,-2.843499999999999,-24.8198,-21.976300000000002,10.116366666666666,9.1938,1.63086480228538,16.081200000000003,10.596599999999999,12.003753306639833,24.8198,12.877500000000003,24.8198,476.02054624,411.33126871999997,502.98715259459203,9.260673940666951,-0.06687394066695163,0.06687394066695163,8.993055072711508,0.16284492728849287,0.16284492728849287,12.041972746856176,-0.042572746856176735,0.042572746856176735,50.67563124238187,-16.699931242381865,16.699931242381865,16.699931242381865,4.243055714298372,16.699931242381865,0.19072847104654894,1.543403761284132,4
9.7518,38.6358,39.6464,44.0459,7.2393,8.3028,9.3167,22.5854,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.0634999999999994,-2.077400000000001,-15.3461,-1.0139000000000014,-14.2826,-13.268699999999999,8.286266666666668,8.3028,1.038798682774162,11.86105,8.809750000000001,7.199701752387618,15.3461,7.842033333333333,15.3461,376.76859444,1701.7485832200002,252.40314620037725,7.319238254958993,-0.07993825495899287,0.07993825495899287,8.208143236693717,0.0946567633062827,0.0946567633062827,9.304965712636042,0.011734287363958984,0.011734287363958984,50.72699451309435,-28.141594513094347,28.141594513094347,28.141594513094347,7.081980954680896,28.141594513094347,0.12373204114281205,1.2938219686941976,4
30.5467,109.1931,43.2382,33.7685,20.9985,21.4309,25.9315,77.0158,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.43240000000000123,-4.933,-56.0173,-4.500599999999999,-55.5849,-51.0843,22.786966666666668,21.4309,2.731814388521543,36.344175,23.6812,27.20600664821098,56.0173,28.758750000000003,56.0173,3335.48886777,3687.2871973500005,279.74933583263635,21.094180424352256,-0.09568042435225621,0.09568042435225621,21.41336353848432,0.017536461515682333,0.017536461515682333,26.160911794537697,-0.22941179453769678,0.22941179453769678,48.40784330106556,28.607956698934437,28.607956698934437,28.607956698934437,7.237646344835018,28.607956698934437,0.12139389798240093,1.5413002107489822,1
15.0667,104.1581,36.4027,33.943,13.3738,15.3232,15.8001,51.3264,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.9494000000000007,-2.4263000000000012,-37.952600000000004,-0.47690000000000055,-36.0032,-35.5263,14.832366666666667,15.3232,1.2854652633709458,23.955875,15.56165,18.27717787832228,37.952600000000004,19.055783333333334,37.952600000000004,1569.31884527,3535.4383883,144.6522023105066,13.367146783379669,0.006653216620330582,0.006653216620330582,15.41552499961996,-0.09232499961995977,0.09232499961995977,15.786419421200804,0.013680578799196041,0.013680578799196041,49.63650088947577,1.6898991105242303,1.6898991105242303,1.6898991105242303,0.45063947639092916,1.6898991105242303,0.6893511560073611,1.584270420399831,2
25.5006,45.3,39.6521,11.5301,14.4892,13.563,18.6989,53.7007,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.9261999999999997,-4.209699999999998,-39.2115,-5.135899999999998,-40.137699999999995,-35.0018,15.583699999999999,14.4892,2.737300657582209,25.112949999999998,16.59405,19.189101911675454,40.137699999999995,20.770466666666668,40.137699999999995,1155.17718,522.3135299999999,562.9270280514287,14.873050561419921,-0.383850561419921,0.383850561419921,13.942517474862052,-0.3795174748620518,0.3795174748620518,19.3355882868972,-0.6366882868972006,0.6366882868972006,49.9296134652989,3.771086534701098,3.771086534701098,3.771086534701098,1.2927857144700678,3.771086534701098,0.43615065886396204,1.5982863031677668,3
8.197,36.7874,36.1863,47.6958,6.2612,7.4791,8.1375,47.2552,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.2179000000000002,-1.8762999999999996,-40.994,-0.6583999999999994,-39.7761,-39.1177,7.2926,7.4791,0.9519517372220083,17.283250000000002,7.808299999999999,19.996411955565097,40.994,20.606733333333334,40.994,301.54631779999994,1754.6044729199998,222.82079657143572,6.5081797404853745,-0.24697974048537485,0.24697974048537485,7.43404707061145,0.04505292938855021,0.04505292938855021,8.222154806419068,-0.08465480641906886,0.08465480641906886,50.68752135519819,-3.432321355198191,3.432321355198191,3.432321355198191,0.9522522078727962,3.432321355198191,0.5122288995076181,2.3718904882527947,4
11.3687,28.3467,45.6981,56.6098,7.6108,8.0341,9.851,62.3478,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.42330000000000023,-2.2402000000000006,-54.737,-1.8169000000000004,-54.3137,-52.4968,8.498633333333332,8.0341,1.1901543695392351,21.960925,8.94255,26.942113860815873,54.737,27.671316666666666,54.737,322.26512829,1604.70101766,401.0588883154342,7.685686785964672,-0.07488678596467135,0.07488678596467135,8.195225522656438,-0.16112552265643743,0.16112552265643743,10.119767455171424,-0.26876745517142275,0.26876745517142275,50.626145937404004,11.721654062595995,11.721654062595995,11.721654062595995,3.0566084565971314,11.721654062595995,0.2465113433300994,2.4924712904983326,4
14.2378,29.0391,42.7409,35.8399,8.9455,8.8975,11.729,39.6624,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.047999999999998266,-2.7835,-30.7169,-2.8314999999999984,-30.764899999999997,-27.9334,9.857333333333333,8.9455,1.6210885488872384,17.3086,10.33725,14.961198207585737,30.764899999999997,15.846366666666668,30.764899999999997,413.45289798000005,1040.75844009,490.29739547802944,8.85316011233741,0.0923398876625896,0.0923398876625896,8.97423762550668,-0.07673762550667895,0.07673762550667895,11.648662445364996,0.08033755463500292,0.08033755463500292,50.710178899739205,-11.047778899739207,11.047778899739207,11.047778899739207,2.8242984918858696,11.047778899739207,0.26148586521730205,1.7774333120914967,4
31.7669,86.9219,26.3532,49.2088,20.5981,19.391,25.9812,57.9927,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.2071000000000005,-5.383100000000002,-37.3946,-6.590200000000003,-38.6017,-32.0115,21.990099999999998,20.5981,3.5086937754668774,30.99075,23.28965,18.227838316615237,38.6017,20.198033333333335,38.6017,2761.23930511,4277.32239272,365.4648177887486,20.610726569253348,-0.012626569253349373,0.012626569253349373,19.53711824794729,-0.14611824794729245,0.14611824794729245,25.90236986146644,0.07883013853356147,0.07883013853356147,47.60504475063019,10.387655249369807,10.387655249369807,10.387655249369807,2.6563075512760026,10.387655249369807,0.27349996847256824,1.2455873944362772,1
26.606,74.4996,26.1555,14.439,17.1607,16.5283,21.4351,37.1672,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.632399999999997,-4.2744,-20.006500000000003,-4.906799999999997,-20.6389,-15.732100000000003,18.3747,17.1607,2.669179379509739,23.072825,19.2979,9.645682614646825,20.6389,11.03185,20.6389,1982.1363576,1075.6997244,357.12938631490823,17.032061646412256,0.12863835358774267,0.12863835358774267,16.395209576376608,0.1330904236233934,0.1330904236233934,21.380438164992466,0.054661835007532744,0.054661835007532744,48.972810698484764,-11.805610698484763,11.805610698484763,11.805610698484763,3.030500327675858,11.805610698484763,0.2481081549934121,0.8945107959208306,3
8.4367,41.2956,39.4313,21.0233,6.7362,7.9235,8.6162,54.0452,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-1.1872999999999996,-1.879999999999999,-47.309,-0.6926999999999994,-46.121700000000004,-45.429,7.758633333333333,7.9235,0.9507816591275478,19.330275,8.26985,23.15629980421095,47.309,23.769949999999998,47.309,348.39858852000003,868.16978748,204.30016653101868,6.5609855713207565,0.17521442867924364,0.17521442867924364,7.7756101970641325,0.1478898029358673,0.1478898029358673,8.211201603201738,0.4049983967982609,0.4049983967982609,51.31877270887368,2.7264272911263205,2.7264272911263205,2.7264272911263205,0.8636324798849231,2.7264272911263205,0.5365864840806749,2.447403129338238,4
21.9567,31.7733,22.7884,5.9133,12.9157,11.382,16.8997,47.4598,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.5336999999999996,-3.984,-34.5441,-5.5177,-36.0778,-30.560100000000002,13.732466666666667,12.9157,2.8480842970904727,22.1643,14.907699999999998,17.02324811015806,36.0778,18.7029,36.0778,697.63681611,187.88505489,691.0422615711111,12.332801236235543,0.5828987637644563,0.5828987637644563,10.98160636701084,0.4003936329891591,0.4003936329891591,16.07888482194274,0.8208151780572592,0.8208151780572592,49.93321788058347,-2.473417880583469,2.473417880583469,2.473417880583469,1.0693813638485858,2.473417880583469,0.48323620646714627,1.6277429795919658,4
16.9431,86.3196,27.0104,38.5934,13.4948,14.3679,16.283,65.9021,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,-0.8731000000000009,-2.7882000000000016,-52.407300000000006,-1.9151000000000007,-51.534200000000006,-49.6191,14.715233333333336,14.3679,1.426182016200364,27.511950000000002,15.32545,25.619910744380046,52.407300000000006,26.522833333333338,52.407300000000006,1462.52161476,3331.36685064,196.28332426432422,13.326487489159973,0.16831251084002652,0.16831251084002652,14.289993686695366,0.07790631330463427,0.07790631330463427,16.08813047410292,0.19486952589708295,0.19486952589708295,49.22641151350637,16.675688486493634,16.675688486493634,16.675688486493634,4.279194209133845,16.675688486493634,0.1894228475758367,1.9048915453497317,2
25.9459,17.3392,44.559,44.8019,13.7463,11.9815,29.9373,48.0835,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,1.7647999999999993,-16.191000000000003,-34.3372,-17.9558,-36.102000000000004,-18.1462,18.555033333333334,13.7463,9.896748234310769,25.937150000000003,21.8418,16.830914106587713,36.102000000000004,20.7495,36.102000000000004,449.8811492800001,776.8291044800002,1496.3715186562708,13.944338666893657,-0.19803866689365712,0.19803866689365712,12.165166826009203,-0.18366682600920292,0.18366682600920292,18.836468708778796,11.100831291221205,11.100831291221205,49.63133522469468,-1.5478352246946798,1.5478352246946798,11.100831291221205,3.257593002204686,11.100831291221205,0.23487449351832723,1.3919025830121725,3
15.4946,24.9221,38.7031,11.3605,9.2215,9.0022,12.0966,51.5528,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0.2193000000000005,-2.8750999999999998,-42.3313,-3.0944000000000003,-42.550599999999996,-39.456199999999995,10.106766666666667,9.2215,1.726731201818434,20.468275,10.65905,20.77092086377411,42.550599999999996,21.75448333333333,42.550599999999996,386.15797066,283.12751705,621.7210340536977,8.934646719668066,0.28685328033193436,0.28685328033193436,8.721362113328693,0.28083788667130705,0.28083788667130705,11.82161139112433,0.27498860887567034,0.27498860887567034,51.03807319912984,0.5147268008701573,0.5147268008701573,0.5147268008701573,0.33935164418726727,0.5147268008701573,0.7466299118233514,2.078855165442537,4
22.2192,100.676,37.4391,56.4213,17.3095,10.6228,21.2274,45.9637,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,6.6867,-3.9178999999999995,-28.654200000000003,-10.6046,-35.340900000000005,-24.736300000000004,16.386566666666667,17.3095,5.362204746494983,23.78085,19.26845,15.423051920745129,35.340900000000005,18.323433333333334,35.340900000000005,2236.9401792000003,5680.2707988,220.70004562159346,16.880904894340787,0.42859510565921255,0.42859510565921255,17.818641868329507,-7.195841868329508,7.195841868329508,20.629719794485048,0.5976802055149513,0.5976802055149513,48.55990249642006,-2.596202496420055,2.596202496420055,7.195841868329508,2.7045799189809316,7.195841868329508,0.26993613901440233,1.4861068943679918,2
